pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
HD 73583 b,HD 73583,1,2,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,6.3980661,9.5e-06,-9.7e-06,0.0,0.05995,0.00074,-0.00072,0.0,2.84,0.16,-0.12,0.0,3.8,1.4,-1.1,0.0,0.294,0.13,-0.062,0.0,46.2,2.5,-4.0,0.0,742.7,7.2,-7.0,0.0,0,K4,4582.0,64.0,-62.0,0.0,0.677,0.017,-0.017,0.0,0.702,0.026,-0.025,0.0,-0.055,0.044,-0.052,0.0,[Fe/H],08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,16.64313,237.89791,31.5666,0.0321,-0.032,31.6501,0.0319397,-0.0319397,2024-02-21,2023-01
HD 73583 c,HD 73583,1,2,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>,18.87974,0.00086,-0.00074,0.0,0.1242,0.0055,-0.0054,0.0,2.39,0.1,-0.09,0.0,3.88,0.91,-0.8,0.0,0.08,0.11,-0.06,0.0,10.2,1.2,-1.1,0.0,498.0,15.0,-15.0,0.0,0,K4 V,4511.0,110.0,-110.0,0.0,0.65,0.02,-0.02,0.0,0.73,0.02,-0.02,0.0,0.0,0.09,-0.09,0.0,[Fe/H],08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,16.64313,237.89791,31.5666,0.0321,-0.032,31.6501,0.0319397,-0.0319397,2022-03-16,2021-10
HD 73583 c,HD 73583,1,2,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,18.8805,0.0024,-0.0011,0.0,0.1233,0.0015,-0.0015,0.0,2.73,0.12,-0.11,0.0,6.1,1.6,-1.7,0.0,0.093,0.13,-0.066,0.0,11.76,0.52,-0.57,0.0,517.8,5.0,-4.9,0.0,0,K4,4582.0,64.0,-62.0,0.0,0.677,0.017,-0.017,0.0,0.702,0.026,-0.025,0.0,-0.055,0.044,-0.052,0.0,[Fe/H],08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,16.64313,237.89791,31.5666,0.0321,-0.032,31.6501,0.0319397,-0.0319397,2024-02-21,2023-01
HD 80653 b,HD 80653,1,2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.719573,2.1e-05,-2.1e-05,0.0,0.01661,0.00019,-0.00019,0.0,1.613,0.071,-0.071,0.0,7.47,1.2,-1.0,0.0,0.0,,,0.0,6130.0,310.0,-310.0,0.0,2463.0,30.0,-30.0,0.0,0,,5959.0,61.0,-61.0,0.0,1.22,0.01,-0.01,0.0,1.18,0.04,-0.04,0.0,0.255,0.065,-0.065,0.0,[Fe/H],09h21m21.38s,140.3390845,+14d22m04.33s,14.3678691,39.62439,216.49965,109.86,0.811,-0.8,9.07435,0.0662085,-0.0662085,2023-04-17,2023-04
HD 95338 b,HD 95338,1,1,<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.1860D/abstract target=ref>D&iacute;az et al. 2020</a>,55.087,0.02,-0.02,0.0,0.262,0.002,-0.002,0.0,3.89,0.19,-0.2,0.0,3.98,0.62,-0.64,0.0,0.197,0.029,-0.024,0.0,7.42,0.22,-0.22,0.0,385.0,17.0,-17.0,0.0,0,K0.5 V,5212.0,16.0,-11.0,0.0,0.87,0.04,-0.04,0.0,0.83,0.02,-0.02,0.0,0.04,0.1,-0.1,0.0,[Fe/H],10h59m25.52s,164.8563364,-56d37m24.80s,-56.6235564,2.95274,287.94231,36.9941,0.0689,-0.0687,27.0025,0.0498858,-0.0498858,2020-07-17,2020-06
HIP 116454 b,HIP 116454,2,1,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,9.0949,0.0026,-0.0026,0.0,0.07765,0.00093,-0.00093,0.0,2.53,0.18,-0.18,0.0,3.41,0.94,-0.72,0.0,0.089,,,1.0,51.4,4.3,-4.3,0.0,745.0,15.0,-15.0,0.0,0,,5089.0,50.0,-50.0,0.0,0.716,0.024,-0.024,0.0,0.755,0.027,-0.027,0.0,-0.16,0.08,-0.08,0.0,[Fe/H],23h35m49.04s,353.9543517,+00d26m40.94s,0.4447043,-56.97306,86.45885,62.4491,0.1831,-0.182,15.9843,0.0464561,-0.0464561,2023-04-17,2023-04
HIP 116454 b,HIP 116454,2,1,<a refstr=THYGESEN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..161T/abstract target=ref>Thygesen et al. 2024</a>,9.1004157,4.1e-06,-4.5e-06,0.0,0.0792,0.0011,-0.001,0.0,2.469,0.1,-0.091,0.0,3.53,0.63,-0.57,0.0,0.215,0.056,-0.094,0.0,51.2858,2.3512,-2.1308,0.0,753.2,7.1,-6.9,0.0,0,,5048.0,79.0,-78.0,0.0,0.758,0.024,-0.022,0.0,0.8,0.033,-0.03,0.0,0.0,0.045,-0.039,0.0,[Fe/H],23h35m49.04s,353.9543517,+00d26m40.94s,0.4447043,-56.97306,86.45885,62.4491,0.1831,-0.182,15.9843,0.0464561,-0.0464561,2024-10-03,2024-10
HIP 29442 c,HD 42813,1,3,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,3.53796,3e-05,-3e-05,0.0,0.0436,0.0006,-0.0007,0.0,1.58,0.1,-0.11,0.0,6.3,1.7,-1.3,0.0,,,,,373.0,19.0,-19.0,0.0,1217.0,29.0,-29.0,0.0,0,,5289.0,69.0,-69.0,0.0,0.98,0.03,-0.03,0.0,0.89,0.04,-0.04,0.0,0.24,0.05,-0.05,0.0,[Fe/H],06h12m13.88s,93.0578446,-14d38m57.54s,-14.6493167,-15.18304,221.87205,68.192,0.1772,-0.1763,14.6357,0.0377218,-0.0377218,2023-09-05,2023-08
HIP 29442 d,HD 42813,1,3,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,6.42975,9e-05,-0.0001,0.0,0.0649,0.0009,-0.001,0.0,1.37,0.11,-0.11,0.0,11.0,3.4,-2.4,0.0,,,,,167.0,9.0,-9.0,0.0,998.0,24.0,-24.0,0.0,0,,5289.0,69.0,-69.0,0.0,0.98,0.03,-0.03,0.0,0.89,0.04,-0.04,0.0,0.24,0.05,-0.05,0.0,[Fe/H],06h12m13.88s,93.0578446,-14d38m57.54s,-14.6493167,-15.18304,221.87205,68.192,0.1772,-0.1763,14.6357,0.0377218,-0.0377218,2023-09-05,2023-08
HIP 65 A b,HIP 65 A,2,1,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A..76N/abstract target=ref>Nielsen et al. 2020</a>,0.9809734,3.1e-06,-3.1e-06,0.0,0.01782,0.0002,-0.00021,0.0,22.75427,6.83749,-5.49241,0.0,0.48,0.61,-0.26,0.0,0.0,,,0.0,661.0,28.0,-29.0,0.0,1411.0,15.0,-15.0,0.0,0,K4 V,4590.0,49.0,-49.0,0.0,0.7242,0.0081,-0.0091,0.0,0.781,0.027,-0.027,0.0,0.18,0.08,-0.08,0.0,[Fe/H],00h00m44.55s,0.1856063,-54d49m50.96s,-54.8308228,-60.79535,317.9426,61.7856,0.0806,-0.0804,16.156,0.0209251,-0.0209251,2020-07-17,2020-07
HIP 8152 b,HIP 8152,1,2,<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,10.75101,6e-05,-6e-05,0.0,0.092,0.002,-0.002,0.0,2.56,0.19,-0.19,0.0,2.5,0.8,-0.8,0.0,0.14,,,1.0,88.9,11.6,-11.6,0.0,855.0,28.0,-28.0,0.0,0,,5530.0,110.0,-110.0,0.0,0.95,0.04,-0.04,0.0,0.91,0.06,-0.06,0.0,-0.09,0.09,-0.09,0.0,[Fe/H],01h44m50.22s,26.2092533,-18d24m04.98s,-18.4013844,-74.92888,180.34682,101.694,0.421,-0.417,9.80469,0.0402396,-0.0402396,2024-07-12,2023-10
HIP 8152 c,HIP 8152,1,2,<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,19.6053,0.0003,-0.0003,0.0,0.138,0.003,-0.003,0.0,2.48,0.19,-0.19,0.0,3.4,1.1,-1.1,0.0,0.28,,,1.0,39.9,5.2,-5.2,0.0,699.0,23.0,-23.0,0.0,0,,5530.0,110.0,-110.0,0.0,0.95,0.04,-0.04,0.0,0.91,0.06,-0.06,0.0,-0.09,0.09,-0.09,0.0,[Fe/H],01h44m50.22s,26.2092533,-18d24m04.98s,-18.4013844,-74.92888,180.34682,101.694,0.421,-0.417,9.80469,0.0402396,-0.0402396,2024-07-12,2023-10
HIP 9618 b,HIP 9618,1,2,<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,20.77288,5e-05,-5e-05,0.0,0.144,0.003,-0.003,0.0,3.75,0.13,-0.13,0.0,0.9,0.2,-0.2,0.0,0.13,,,1.0,36.8,3.7,-3.7,0.0,685.0,17.0,-17.0,0.0,0,,5550.0,110.0,-110.0,0.0,0.95,0.03,-0.03,0.0,0.93,0.06,-0.06,0.0,-0.1,0.09,-0.09,0.0,[Fe/H],02h03m37.20s,30.9050061,+21d16m52.78s,21.2813274,-38.53616,144.58681,67.5478,0.1566,-0.1559,14.7755,0.0339844,-0.0339844,2024-07-12,2023-10
HIP 9618 c,HIP 9618,1,2,<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,52.5636,0.0002,-0.0002,0.0,0.268,0.006,-0.006,0.0,3.34,0.13,-0.13,0.0,1.2,,,1.0,0.12,,,1.0,10.7,1.1,-1.1,0.0,503.0,13.0,-13.0,0.0,0,,5550.0,110.0,-110.0,0.0,0.95,0.03,-0.03,0.0,0.93,0.06,-0.06,0.0,-0.1,0.09,-0.09,0.0,[Fe/H],02h03m37.20s,30.9050061,+21d16m52.78s,21.2813274,-38.53616,144.58681,67.5478,0.1566,-0.1559,14.7755,0.0339844,-0.0339844,2024-07-12,2023-10
K2-100 b,K2-100,1,1,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,1.6739035,4e-07,-4e-07,0.0,0.0301,0.0014,-0.0014,0.0,3.88,0.16,-0.16,0.0,2.04,0.66,-0.61,0.0,0.0,,,0.0,1915.0,178.0,-165.0,0.0,1841.0,41.0,-41.0,0.0,0,G0 V,5945.0,110.0,-110.0,0.0,1.24,0.05,-0.05,0.0,1.15,0.05,-0.05,0.0,0.22,0.09,-0.09,0.0,[Fe/H],08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,32.19544,205.23994,188.959,2.471,-2.41,5.26448,0.0678257,-0.0678257,2021-07-12,2019-11
K2-108 b,K2-108,1,1,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,4.73401,0.00024,-0.00024,0.0,0.0573,0.001,-0.001,0.0,5.28,0.54,-0.54,0.0,2.22,0.77,-0.55,0.0,0.18,0.042,-0.042,0.0,762.0,100.0,-100.0,0.0,1446.0,48.0,-48.0,0.0,0,,5474.0,60.0,-60.0,0.0,1.75,0.14,-0.14,0.0,1.121,0.065,-0.053,0.0,0.33,0.04,-0.04,0.0,[Fe/H],08h13m31.64s,123.3818484,+16d25m10.26s,16.419516,25.35171,206.69134,477.295,10.094,-9.692,2.06697,0.0430861,-0.0430861,2018-10-24,2017-04
K2-110 b,K2-110,1,1,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,13.86375,0.00026,-0.00026,0.0,0.10207,0.00083,-0.00083,0.0,2.592,0.098,-0.097,0.0,5.02,1.1,-0.98,0.0,0.13,,,1.0,27.7,2.0,-2.0,0.0,638.0,11.0,-11.0,0.0,0,,5010.0,50.0,-50.0,0.0,0.713,0.02,-0.02,0.0,0.738,0.018,-0.018,0.0,-0.34,0.03,-0.03,0.0,[Fe/H],13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,48.1527,324.42967,116.474,0.431,-0.427,8.5568,0.0314033,-0.0314033,2023-04-17,2023-04
K2-111 b,K2-111,1,2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,5.3518,0.0004,-0.0004,0.0,0.0565,0.00045,-0.00045,0.0,1.82,0.11,-0.09,0.0,5.0,1.1,-1.0,0.0,0.1,,,1.0,490.0,30.0,-30.0,0.0,1309.0,19.0,-19.0,0.0,0,,5775.0,70.0,-70.0,0.0,1.25,0.02,-0.02,0.0,0.84,0.02,-0.02,0.0,-0.46,0.05,-0.05,0.0,[Fe/H],03h59m33.67s,59.8903081,+21d17m54.69s,21.2985263,-23.55083,170.97857,200.394,2.763,-2.69,4.96259,0.0673735,-0.0673735,2023-04-17,2023-04
K2-114 b,K2-114,1,1,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,11.3909311,3.4e-06,-3.4e-06,0.0,0.0943,0.0014,-0.0012,0.0,10.44677001,0.3474784,-0.3474784,0.0,3.08,0.37,-0.33,0.0,0.081,0.031,-0.03,0.0,40.0,3.3,-3.1,0.0,701.0,14.0,-14.0,0.0,0,,4920.0,68.0,-69.0,0.0,0.824,0.024,-0.023,0.0,0.86,0.039,-0.034,0.0,0.41,0.036,-0.037,0.0,[Fe/H],08h31m31.90s,127.882912,+11d55m20.12s,11.922255,27.55072,213.24587,475.758,8.252,-7.98,2.07344,0.0355806,-0.0355806,2022-02-15,2020-11
K2-12 b,K2-12,1,1,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,8.28246,0.00052,-0.00052,0.0,0.0792,0.0016,-0.0013,0.0,2.44,0.3,-0.14,0.0,1.6,,,1.0,0.5,,,1.0,185.0,12.0,-12.0,0.0,1026.0,15.0,-15.0,0.0,0,,5672.0,63.0,-63.0,0.0,1.117,0.014,-0.014,0.0,0.965,0.064,-0.048,0.0,0.0,0.07,-0.07,0.0,[Fe/H],11h32m46.06s,173.1919022,+02d14m40.85s,2.2446794,58.79109,262.46302,326.381,6.282,-6.053,3.0362,0.0574438,-0.0574438,2023-04-17,2023-04
K2-131 b,K2-131,1,1,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.3693038,9.1e-06,-9.1e-06,0.0,0.00936,0.00014,-0.00014,0.0,1.69,0.085,-0.058,0.0,8.8,1.9,-1.7,0.0,0.0,,,0.0,4070.0,280.0,-280.0,0.0,2223.0,37.0,-37.0,0.0,0,,5120.0,71.0,-71.0,0.0,0.7595,0.0087,-0.0089,0.0,0.803,0.034,-0.034,0.0,-0.04,0.07,-0.07,0.0,[Fe/H],12h11m00.34s,182.751404,-09d45m54.86s,-9.7652392,51.82615,286.68054,152.509,1.079,-1.063,6.52851,0.0456876,-0.0456876,2023-04-17,2023-04
K2-136 b,K2-136,2,3,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,7.9752,0.00079,-0.00079,0.0,0.0707,0.0012,-0.0012,0.0,1.014,0.05,-0.049,0.0,24.0,,,1.0,0.14,0.12,-0.11,0.0,33.5,1.6,-1.5,0.0,610.0,,,0.0,0,,4500.0,125.0,-75.0,0.0,0.677,0.027,-0.027,0.0,0.742,0.039,-0.038,0.0,-0.02,0.08,-0.08,0.0,[M/H],04h29m39.09s,67.4128615,+22d52m57.24s,22.8825674,-17.35063,174.77536,59.2474,0.1877,-0.1865,16.8497,0.0528994,-0.0528994,2023-04-10,2023-04
K2-136 c,K2-136,2,3,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,17.30713,0.00027,-0.00027,0.0,0.1185,0.002,-0.0021,0.0,3.0,0.13,-0.13,0.0,3.69,0.67,-0.56,0.0,0.047,0.062,-0.034,0.0,11.91,0.57,-0.53,0.0,470.0,,,0.0,0,,4500.0,125.0,-75.0,0.0,0.677,0.027,-0.027,0.0,0.742,0.039,-0.038,0.0,-0.02,0.08,-0.08,0.0,[M/H],04h29m39.09s,67.4128615,+22d52m57.24s,22.8825674,-17.35063,174.77536,59.2474,0.1877,-0.1865,16.8497,0.0528994,-0.0528994,2023-04-10,2023-04
K2-136 d,K2-136,2,3,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,25.575,0.0024,-0.0023,0.0,0.1538,0.0026,-0.0027,0.0,1.565,0.077,-0.076,0.0,4.3,,,1.0,0.071,0.063,-0.049,0.0,7.07,0.34,-0.32,0.0,420.0,,,0.0,0,,4500.0,125.0,-75.0,0.0,0.677,0.027,-0.027,0.0,0.742,0.039,-0.038,0.0,-0.02,0.08,-0.08,0.0,[M/H],04h29m39.09s,67.4128615,+22d52m57.24s,22.8825674,-17.35063,174.77536,59.2474,0.1877,-0.1865,16.8497,0.0528994,-0.0528994,2023-04-10,2023-04
K2-140 b,K2-140,1,1,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,6.569188,3.1e-05,-3.1e-05,0.0,0.068,0.001,-0.001,0.0,13.56286665,1.00880826,-1.00880826,0.0,0.66,0.18,-0.18,0.0,0.0,,,0.0,204.0,10.0,-10.0,0.0,962.0,28.0,-28.0,0.0,0,G6 V,5585.0,120.0,-120.0,0.0,1.06,0.07,-0.06,0.0,0.96,0.06,-0.04,0.0,0.1,0.1,-0.1,0.0,[Fe/H],12h32m32.96s,188.1373172,-09d36m27.40s,-9.6076115,52.97976,295.18424,347.917,8.287,-7.917,2.84731,0.0663889,-0.0663889,2021-07-12,2019-01
K2-140 b,K2-140,1,1,<a refstr=GILES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.1809G/abstract target=ref>Giles et al. 2018</a>,6.5693,1.7e-05,-2e-05,0.0,0.0591,0.0034,-0.0034,0.0,12.273855,0.201762,-0.201762,0.0,0.963,0.082,-0.082,0.0,0.12,0.056,-0.046,0.0,188.5,7.7,-7.7,0.0,1114.0,34.0,-34.0,0.0,0,G5,5654.0,55.0,-55.0,0.0,0.987,0.011,-0.011,0.0,1.005,0.021,-0.02,0.0,0.12,0.045,-0.045,0.0,[Fe/H],12h32m32.96s,188.1373172,-09d36m27.40s,-9.6076115,52.97976,295.18424,347.917,8.287,-7.917,2.84731,0.0663889,-0.0663889,2018-07-12,2018-04
K2-141 b,K2-141,1,2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.2803244,1.5e-06,-1.5e-06,0.0,0.00747,0.0001,-0.0001,0.0,1.51,0.05,-0.05,0.0,7.93,1.0,-0.91,0.0,0.0,,,0.0,3260.0,370.0,-330.0,0.0,2103.0,56.0,-56.0,0.0,0,,4570.0,100.0,-100.0,0.0,0.681,0.018,-0.018,0.0,0.708,0.028,-0.028,0.0,0.0,0.06,-0.06,0.0,[Fe/H],23h23m40.09s,350.9170464,-01d11m21.06s,-1.1891827,-56.5953,80.19878,61.8736,0.1662,-0.1654,16.1332,0.0429849,-0.0429849,2023-04-17,2023-04
K2-141 c,K2-141,1,2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,7.7485,0.00022,-0.00022,0.0,0.0683,0.00091,-0.00091,0.0,7.0,4.6,-2.8,0.0,0.081,,,1.0,0.092,,,1.0,39.1,4.3,-4.3,0.0,695.0,18.0,-18.0,0.0,0,,4570.0,100.0,-100.0,0.0,0.681,0.018,-0.018,0.0,0.708,0.028,-0.028,0.0,0.0,0.06,-0.06,0.0,[Fe/H],23h23m40.09s,350.9170464,-01d11m21.06s,-1.1891827,-56.5953,80.19878,61.8736,0.1662,-0.1654,16.1332,0.0429849,-0.0429849,2023-04-17,2023-04
K2-157 b,K2-157,1,3,<a refstr=CASTRO_GONZ_AMP_AACUTE_LEZ_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250420999C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,0.3652575,7.8e-06,-8.8e-06,0.0,0.00962,0.0001,-0.0001,0.0,0.935,0.09,-0.09,0.0,7.7,3.6,-3.6,0.0,,,,,6660.0,200.0,-200.0,0.0,2432.0,42.0,-42.0,0.0,0,G9 V,5334.0,64.0,-64.0,0.0,0.86,0.019,-0.019,0.0,0.89,0.029,-0.029,0.0,0.02,0.04,-0.04,0.0,[Fe/H],12h15m00.36s,183.7514959,-05d46m55.26s,-5.7820178,55.93047,286.60409,298.373,4.59,-4.455,3.32357,0.0504068,-0.0504068,2025-05-13,2025-04
K2-167 b,K2-167,1,1,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,9.97748,0.0,0.0,0.0,0.091,0.0025,-0.0025,0.0,2.3,0.21,-0.14,0.0,2.87,0.24,-0.36,0.0,0.47,,,1.0,317.0,27.0,-27.0,0.0,1174.0,24.0,-24.0,0.0,0,,6011.0,60.0,-60.0,0.0,1.494,0.036,-0.034,0.0,1.01,0.081,-0.071,0.0,-0.4,0.06,-0.06,0.0,[Fe/H],22h26m18.27s,336.5761233,-18d00m41.99s,-18.011665,-55.41212,40.459,80.8994,0.4731,-0.4677,12.3328,0.0713307,-0.0713307,2023-04-17,2023-04
K2-18 b,K2-18,1,2,<a refstr=BENNEKE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...887L..14B/abstract target=ref>Benneke et al. 2019</a>,32.940045,1e-05,-1e-05,0.0,0.1591,0.00046,-0.00047,0.0,2.61,0.087,-0.087,0.0,2.67,0.52,-0.47,0.0,,,,,1.005,0.084,-0.079,0.0,254.9,3.9,-3.9,0.0,0,,3457.0,39.0,-39.0,0.0,0.4445,0.0148,-0.0148,0.0,0.4951,0.0043,-0.0043,0.0,,,,,,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,62.57509,254.63265,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906,2020-03-26,2019-12
K2-180 b,K2-180,1,1,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,8.8665,0.0003,-0.0003,0.0,0.075,0.001,-0.001,0.0,2.24179614,0.12329879,-0.12329879,0.0,5.6,1.9,-1.9,0.0,0.0,,,0.0,67.0,14.0,-14.0,0.0,729.0,49.0,-49.0,0.0,0,K2 V,5110.0,107.0,-107.0,0.0,0.69,0.02,-0.02,0.0,0.71,0.03,-0.03,0.0,-0.65,0.1,-0.1,0.0,[Fe/H],08h25m51.45s,126.4643579,+10d14m47.68s,10.246577,25.58211,214.28896,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297,2021-07-12,2019-01
K2-182 b,K2-182,1,1,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,4.7369683,2.3e-06,-2.3e-06,0.0,0.0526,0.0003,-0.0003,0.0,2.69,0.07,-0.05,0.0,5.6,1.4,-1.4,0.0,0.04,0.19,-0.03,0.0,146.9,12.6,-11.8,0.0,969.0,20.0,-20.0,0.0,0,,5170.0,100.0,-100.0,0.0,0.793,0.013,-0.011,0.0,0.865,0.016,-0.018,0.0,0.12,0.06,-0.06,0.0,[Fe/H],08h40m43.21s,130.180046,+10d58m58.62s,10.9829509,29.20051,215.28839,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848,2022-03-28,2021-12
K2-199 b,K2-199,1,2,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,3.2253993,2.4e-06,-2.4e-06,0.0,0.0382,0.0004,-0.0004,0.0,1.73,0.05,-0.04,0.0,7.2,2.1,-2.0,0.0,0.02,0.03,-0.02,0.0,116.2,12.0,-11.0,0.0,913.0,23.0,-23.0,0.0,0,,4491.0,100.0,-100.0,0.0,0.682,0.014,-0.014,0.0,0.711,0.022,-0.024,0.0,-0.01,0.09,-0.09,0.0,[Fe/H],13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833,53.29188,330.29727,107.518,0.602,-0.596,9.27232,0.0514418,-0.0514418,2022-03-28,2021-12
K2-199 c,K2-199,1,2,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,7.3744897,3.7e-06,-3.7e-06,0.0,0.0662,0.0007,-0.0007,0.0,2.85,0.1,-0.09,0.0,2.9,0.7,-0.6,0.0,0.03,0.06,-0.03,0.0,38.6,4.0,-4.0,0.0,694.0,17.0,-17.0,0.0,0,,4491.0,100.0,-100.0,0.0,0.682,0.014,-0.014,0.0,0.711,0.022,-0.024,0.0,-0.01,0.09,-0.09,0.0,[Fe/H],13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833,53.29188,330.29727,107.518,0.602,-0.596,9.27232,0.0514418,-0.0514418,2022-03-28,2021-12
